No errors
This data source has been renamed to 'aircraftreports' and will not be available in the next release of the dataserver; 
36 ms
data source=pireps
802 results
receipt_time,observation_time,mid_point_assumed,no_time_stamp,flt_lvl_range,above_ground_level_indicated,no_flt_lvl,bad_location,aircraft_ref,latitude,longitude,altitude_ft_msl,sky_cover,cloud_base_ft_msl,cloud_top_ft_msl,sky_cover,cloud_base_ft_msl,cloud_top_ft_msl,turbulence_type,turbulence_intensity,turbulence_base_ft_msl,turbulence_top_ft_msl,turbulence_freq,turbulence_type,turbulence_intensity,turbulence_base_ft_msl,turbulence_top_ft_msl,turbulence_freq,icing_type,icing_intensity,icing_base_ft_msl,icing_top_ft_msl,icing_type,icing_intensity,icing_base_ft_msl,icing_top_ft_msl,visibility_statute_mi,wx_string,temp_c,wind_dir_degrees,wind_speed_kt,vert_gust_kt,report_type,raw_text
2020-02-02T02:24:50Z,2020-02-02T02:22:00Z,,,,,,,DLH411,51.1,-34.2167,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,241,36,,AIREP,ARP DLH411 5106N 03413W 0222 F390 M44 241/36 5100N 03000W 0241 5200N 02000W KT DAIHH DDL XXN 020222 J81A,
2020-02-02T02:24:50Z,2020-02-02T02:22:00Z,,,,,,,DLH419,49.9,-46.1,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,278,43,,AIREP,ARP DLH419 4954N 04606W 0222 F340 M55 278/43 5100N 04000W 0249 5100N 03000W KT DABYT DDL XXH 020222 F48A,
2020-02-02T02:23:18Z,2020-02-02T02:22:00Z,,,,,,,DAL258,49.8,-54.4667,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,265,56,,AIREP,ARP DAL258 4948N 05428W 0222 F370 M53 265/56 ALLRY 0234 5100N 05000W KT N802NW DDL YQX 020222 J02A,
2020-02-02T02:24:50Z,2020-02-02T02:22:00Z,,,,,,,AAL94,45.2833,-48.8833,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,297,56,,AIREP,ARP AAL94 4517N 04853W 0222 F390 M53 297/56 4700N 04000W 0307 4800N 03000W KT N773AN DDL YYT 020222 F53A,
2020-02-02T02:28:39Z,2020-02-02T02:22:00Z,,,,,,,CFG951,43.8667,-22.6,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,232,131,,AIREP,ARP CFG951 4352N 02236W 0222 F360 M58 232/131 4500N 02000W 0235 SEPAL KT DABUF QXT IGW 020225 F51A,
2020-02-02T02:23:18Z,2020-02-02T02:21:00Z,,,,,,,FDX97,60.05,-38.5333,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,252,27,,AIREP,ARP FDX97 6003N 03832W 0221 F320 M45 252/27 6000N 04000W 0227 5900N 05000W KT N607FE DDL UAK 020221 F74A,
2020-02-02T02:24:50Z,2020-02-02T02:21:00Z,,,,,,,FDX3,56.85,-27.7833,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,202,36,,AIREP,ARP FDX3 5651N 02747W 0221 F320 M54 202/36 5700N 03000W 0231 5700N 04000W KT N868FD QXT AME 020222 F64A,
2020-02-02T02:23:18Z,2020-02-02T02:21:00Z,,,,,,,CLX47S,56.7333,-43.9667,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,284,50,,AIREP,ARP CLX47S 5644N 04358W 0221 F340 M49 284/50 5602N 05001W 0249 5404N 05702W KT LXVCJ QXT AME 020221 F79A,
2020-02-02T02:24:50Z,2020-02-02T02:21:00Z,,,,,,,EIN104,52.1167,-29.1667,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,235,47,,AIREP,ARP EIN104 5207N 02910W 0221 F380 M43 235/47 5300N 02000W 0300 MALOT KT EIFNG DDL XXN 020221 J88A,
2020-02-02T02:23:18Z,2020-02-02T02:21:00Z,,,,,,,EIN1AW,52.0667,-33.8333,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,241,38,,AIREP,ARP EIN1AW 5204N 03350W 0221 F380 M46 241/38 5158N 03000W 0238 5258N 02000W KT EIEAV DDL XXN 020221 J80A,
2020-02-02T02:24:50Z,2020-02-02T02:21:00Z,,,,,,,AFR023,50.8333,-22.4833,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,231,64,,AIREP,ARP AFR023 5050N 02229W 0221 F370 M42 231/64 5100N 02000W 0231 DINIM KT FGSQI QXT EUA 020221 F51A,
2020-02-02T02:24:50Z,2020-02-02T02:21:00Z,,,,,,,BAW9E,49.8833,-46.1333,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,293,34,,AIREP,ARP BAW9E 4953N 04608W 0221 F400 M50 293/34 5059N 04000W 0251 5059N 03000W KT GVIIC QXT AME 020222 F44A,
2020-02-02T02:23:18Z,2020-02-02T02:21:00Z,,,,,,,DAL108,43.6667,-52.0667,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,297,116,,AIREP,ARP DAL108 4340N 05204W 0221 F350 M59 297/116 4400N 05000W 0231 4600N 04000W KT N187DN QXT IGW 020221 F45A,
2020-02-02T02:33:02Z,2020-02-02T02:21:00Z,,,,,,,UAL454,29.2667,-131.0167,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,245,20,,AIREP,ARP UAL454 2916N 13101W 0221 F340 MS49 245/020KT,
2020-02-02T02:33:02Z,2020-02-02T02:21:00Z,,,,,,,AAL212,22.35,-151.8833,29000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,208,53,,AIREP,ARP AAL212 2221N 15153W 0221 F290 MS47 208/053KT,
2020-02-02T02:26:09Z,2020-02-02T02:21:00Z,,,,,,,ISS995,19.4333,57.2,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,242,77,,AIREP,ARP ISS995 1926N 05712E 0221 F370 M47 242/77,
2020-02-02T02:23:18Z,2020-02-02T02:20:00Z,,,,,,,SAS946,59.7333,-46.8167,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,289,25,,AIREP,ARP SAS946 5944N 04649W 0220 F390 M45 289/25 6059N 03959W 0246 6159N 03000W KT LNRKR DDL UAK 020220 J75A,
2020-02-02T02:23:18Z,2020-02-02T02:20:00Z,,,,,,,AMX022,58.5667,-34.4167,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,243,29,,AIREP,ARP AMX022 5834N 03425W 0220 F320 M47 243/29 5901N 04000W 0243 5701N 05001W KT N438AM DDL XXN 020221 L87A,
2020-02-02T02:23:18Z,2020-02-02T02:20:00Z,,,,,,,UAL27,54.15,-56.5833,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,272,39,,AIREP,ARP UAL27 5409N 05635W 0220 F410 M47 272/39 5559N 04959W 0248 5659N 04000W KT N26902 QXS YAY 020220 L02A,
2020-02-02T02:21:54Z,2020-02-02T02:20:00Z,,,,,,,AFR345,53.0333,-39.2333,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,290,36,,AIREP,ARP AFR345 5302N 03914W 0220 F360 M49 290/36 5300N 03000W 0259 5400N 02000W KT FGSPP QXT AOE 020220 F33A,
2020-02-02T02:23:18Z,2020-02-02T02:20:00Z,,,,,,,AUA90,51.0667,-37.8,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,297,32,,AIREP,ARP AUA90 5104N 03748W 0220 F350 M50 297/32 5100N 03000W 0257 5200N 02000W KT OELAT DDL XXN 020220 F72A,
2020-02-02T02:23:18Z,2020-02-02T02:20:00Z,,,,,,,AUA74,50.8667,-46.2667,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,279,44,,AIREP,ARP AUA74 5052N 04616W 0220 F340 M55 279/44 5200N 04000W 0250 5200N 03000W KT OELAX DDL XXN 020220 F17A,
2020-02-02T02:23:18Z,2020-02-02T02:20:00Z,,,,,,,AFR007,50.25,-49.0167,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,280,50,,AIREP,ARP AFR007 5015N 04901W 0220 F370 M52 280/50 5200N 04000W 0301 5200N 03000W KT FGZNB QXS YYT 020220 F28A,
2020-02-02T02:21:54Z,2020-02-02T02:20:00Z,,,,,,,LOT34,50.1,-34.2333,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,0,34,,AIREP,ARP LOT34 5006N 03414W 0220 F410 M45 000/34 5000N 03000W 0239 5100N 02000W KT SPLRD DDL XXN 020221 L56A,
2020-02-02T02:23:04Z,2020-02-02T02:20:00Z,,,,,,,BE20,50.018,-110.722,0,,,,,,,,MOD,5500,7000,,,,,,,MIXED,LGT,,,,,,,,,,,,,PIREP,EG UA /OV CYXH /TM 0220 /FLDURD /TP BE20 /TB MDT 055-070 /IC LGT MXD ,
2020-02-02T02:23:18Z,2020-02-02T02:20:00Z,,,,,,,BAW11J,44.6833,-47.0,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,302,61,,AIREP,ARP BAW11J 4441N 04700W 0220 F360 M57 302/61 4559N 04000W 0257 4759N 03000W KT GCIVS QXT AME 020220 F70A,
2020-02-02T02:21:54Z,2020-02-02T02:19:00Z,,,,,,,FDX5035,57.9333,-50.4,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,282,49,,AIREP,ARP FDX5035 5756N 05024W 0219 F320 M50 282/49 CUDDY 0250 4948N 07430W KT N844FD DDL UAK 020219 F68A,
2020-02-02T02:20:59Z,2020-02-02T02:19:00Z,,,,,,,FDX9003,57.0167,-49.3667,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,274,52,,AIREP,ARP FDX9003 5701N 04922W 0219 F320 M52 274/52 5700N 05000W 0221 HOIST KT N604FE DDL UAK 020219 F07A,
2020-02-02T02:21:54Z,2020-02-02T02:19:00Z,,,,,,,AFR077,56.7833,-18.7833,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,240,53,,AIREP,ARP AFR077 5647N 01847W 0219 F390 M44 240/53 PIKIL 0234 SOVED KT FGSPG QXT AOE 020219 F72A,
2020-02-02T02:21:54Z,2020-02-02T02:19:00Z,,,,,,,DAL132,52.8,-22.5,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,234,58,,AIREP,ARP DAL132 5248N 02230W 0219 F390 M43 234/58 5258N 02000W 0229 5258N 01500W KT N822NW DDL IG1 020219 J81A,
2020-02-02T02:21:54Z,2020-02-02T02:19:00Z,,,,,,,KLM672,52.75,-51.5833,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,268,41,,AIREP,ARP KLM672 5245N 05135W 0219 F390 M50 268/41 5300N 05000W 0226 5400N 04000W KT PHAOM QXS YAY 020219 J73A,
2020-02-02T02:20:59Z,2020-02-02T02:19:00Z,,,,,,,UAL989,52.0833,-36.4667,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,253,30,,AIREP,ARP UAL989 5205N 03628W 0219 F370 M46 253/30 5159N 03000W 0246 5259N 02000W KT N794UA DDL XXN 020219 F34A,
2020-02-02T02:21:54Z,2020-02-02T02:19:00Z,,,,,,,DLH445,51.9833,-40.0167,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,267,38,,AIREP,ARP DLH445 5159N 04001W 0219 F390 M46 267/38 5200N 04000W 0219 5159N 03000W KT DAIKN DDL XXH 020219 J70A,
2020-02-02T02:23:18Z,2020-02-02T02:19:00Z,,,,,,,UAL962,51.9333,-40.2833,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,303,47,,AIREP,ARP UAL962 5156N 04017W 0219 F330 M55 303/47 5200N 04000W 0221 5159N 03000W KT N68061 DDL XXN 020219 F87A,
2020-02-02T02:20:59Z,2020-02-02T02:19:00Z,,,,,,,DAH2701,51.5167,-42.9667,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,276,31,,AIREP,ARP DAH2701 5131N 04258W 0219 F370 M50 276/31 5200N 04000W 0233 5200N 03000W KT 7TVJZ QXT AOE 020219 J49A,
2020-02-02T02:21:54Z,2020-02-02T02:19:00Z,,,,,,,AAL44,50.0167,-31.2,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,239,43,,AIREP,ARP AAL44 5001N 03112W 0219 F380 M43 239/43 4958N 03000W 0224 5058N 02000W KT N799AN DDL XXN 020219 F64A,
2020-02-02T02:21:54Z,2020-02-02T02:19:00Z,,,,,,,CMB166,48.7833,-31.3167,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,229,47,,AIREP,ARP CMB166 4847N 03119W 0219 F370 M43 229/47 4859N 03000W 0225 4959N 02000W KT N715CK DDL IG1 020219 F07A,
2020-02-02T02:21:54Z,2020-02-02T02:19:00Z,,,,,,,BAW176A,47.8833,-54.4333,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,275,57,,AIREP,ARP BAW176A 4753N 05426W 0219 F390 M55 275/57 JOOPY 0231 4900N 05000W KT GYMMG QXS YYT 020219 F24A,
2020-02-02T02:21:54Z,2020-02-02T02:19:00Z,,,,,,,MSR986,46.05,-45.3167,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,300,48,,AIREP,ARP MSR986 4603N 04519W 0219 F340 M55 300/48 4659N 04000W 0245 4859N 03000W KT SUGEV DDL XXH 020219 L57A,
2020-02-02T02:21:54Z,2020-02-02T02:19:00Z,,,,,,,AZA60M,45.4167,-23.4,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,234,136,,AIREP,ARP AZA60M 4525N 02324W 0219 F370 M57 234/136 4559N 02000W 0234 4559N 01500W KT EIISA QXT EUA 020220 F58A,
2020-02-02T02:21:54Z,2020-02-02T02:18:00Z,,,,,,,AMX004,59.1167,-45.1167,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,280,41,,AIREP,ARP AMX004 5907N 04507W 0218 F320 M49 280/41 5801N 05001W 0240 CUDDY KT N128AM DDL UAK 020218 L49A,
2020-02-02T02:20:59Z,2020-02-02T02:18:00Z,,,,,,,FDX5213,56.5333,-8.95,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,248,61,,AIREP,ARP FDX5213 5632N 00857W 0218 F320 M52 248/61 GOMUP 0224 6000N 02000W KT N585FE DDL TRE 020218 F76A,
2020-02-02T02:19:12Z,2020-02-02T02:18:00Z,,,,,,,FIN6,52.0667,-58.9,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,255,39,,AIREP,ARP FIN6 5204N05854W 0218 F380 LOMSI 0230 5600N05000W MS51 255/39 KT OHLTU QXT AME 020218 J92A ,
2020-02-02T02:20:59Z,2020-02-02T02:18:00Z,,,,,,,UAL52,51.4167,-43.3667,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,287,39,,AIREP,ARP UAL52 5125N 04322W 0218 F340 M55 287/39 5159N 04000W 0234 5159N 03000W KT N673UA DDL IG1 020218 F66A,
2020-02-02T02:21:54Z,2020-02-02T02:18:00Z,,,,,,,KLM642,51.3,-48.8,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,282,42,,AIREP,ARP KLM642 5118N 04848W 0218 F380 M50 282/42 5300N 04000W 0256 5400N 03000W KT PHBQO QXS YAY 020218 F28A,
2020-02-02T02:20:59Z,2020-02-02T02:18:00Z,,,,,,,ACA878,50.55,-32.25,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,240,42,,AIREP,ARP ACA878 5033N 03215W 0218 F380 M44 240/42 5029N 03000W 0227 5129N 02000W KT CFSBV DDL XXH 020218 L76A,
2020-02-02T02:18:41Z,2020-02-02T02:18:00Z,,,,,,,AAL198,49.95,-40.3,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,290,22,,AIREP,ARP AAL198 4957N04018W 0218 F370 5000N04000W 0219 5000N03000W MS52 290/22 KT N777AN DDL XXN 020218 F56A ,
2020-02-02T02:18:20Z,2020-02-02T02:18:00Z,,,,,,,VIR4C,48.8,-48.8,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,283,41,,AIREP,ARP VIR4C 4848N04848W 0218 F390 5030N04000W 0258 5030N03000W MS50 283/41 KT GVPRD DDL YYT 020218 J29A ,
2020-02-02T02:20:59Z,2020-02-02T02:18:00Z,,,,,,,AFR333,48.8,-54.7667,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,270,62,,AIREP,ARP AFR333 4848N 05446W 0218 F380 M53 270/62 4852N 05431W 0219 4931N 05201W KT FHRBB QXS YYT 020218 L42A,
2020-02-02T02:33:02Z,2020-02-02T02:18:00Z,,,,,,,AAL162,25.2833,-145.5167,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,236,39,,AIREP,ARP AAL162 2517N 14531W 0218 F330 MS48 236/039KT,
2020-02-02T02:23:18Z,2020-02-02T02:18:00Z,,,,,,,QTR3EL,14.4333,70.8167,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,245,28,,AIREP,ARP QTR3EL 1426N 07049E 0218 F350 M43 245/28,
2020-02-02T02:20:59Z,2020-02-02T02:17:00Z,,,,,,,DHK972,60.1333,-34.2667,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-41,238,39,,AIREP,ARP DHK972 6008N 03416W 0217 F320 M41 238/39 6002N 04000W 0240 5902N 05001W KT GDHLE DDL XXN 020217 F61A,
2020-02-02T02:20:59Z,2020-02-02T02:17:00Z,,,,,,,FDX5213,56.4833,-8.8667,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,247,61,,AIREP,ARP FDX5213 5629N 00852W 0217 F320 M52 247/61 GOMUP 0224 6000N 02000W KT N585FE DDL TRE 020217 F75A,
2020-02-02T02:18:01Z,2020-02-02T02:17:00Z,,,,,,,SAS910,55.2,-34.6167,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,244,42,,AIREP,ARP SAS910 5512N03437W 0217 F380 5600N03000W 0237 5700N02000W MS45 244/42 KT LNRKN DDL XXN 020217 J57A ,
2020-02-02T02:20:59Z,2020-02-02T02:17:00Z,,,,,,,SAS954,54.9333,-35.8667,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,245,35,,AIREP,ARP SAS954 5456N 03552W 0217 F390 M46 245/35 5559N 03000W 0241 5659N 02000W KT LNRKU DDL XXN 020217 J48A,
2020-02-02T02:19:22Z,2020-02-02T02:17:00Z,,,,,,,SAS926,54.6167,-37.3333,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,272,38,,AIREP,ARP SAS926 5437N 03720W 0217 F390 M44 272/38 5559N 03000W 0248 5659N 02000W KT LNRKM DDL XXN 020217 J78A,
2020-02-02T02:20:59Z,2020-02-02T02:17:00Z,,,,,,,DAL46,53.0167,-19.3667,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,233,61,,AIREP,ARP DAL46 5301N 01922W 0217 F370 M44 233/61 MALOT 0236 GISTI KT N152DL QXT IGW 020217 F33A,
2020-02-02T02:20:59Z,2020-02-02T02:17:00Z,,,,,,,DLH411,51.1,-35.35,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,249,34,,AIREP,ARP DLH411 5106N 03521W 0217 F390 M45 249/34 5100N 03000W 0241 5200N 02000W KT DAIHH DDL XXN 020217 J79A,
2020-02-02T02:20:59Z,2020-02-02T02:17:00Z,,,,,,,SAS908,50.5833,-51.6833,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,270,46,,AIREP,ARP SAS908 5035N 05141W 0217 F390 M51 270/46 5100N 05000W 0225 5500N 04000W KT LNRKH DDL YQX 020217 J43A,
2020-02-02T02:19:22Z,2020-02-02T02:17:00Z,,,,,,,CKS984,49.6333,-51.9333,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,275,63,,AIREP,ARP CKS984 4938N 05156W 0217 F330 M56 275/63 5000N 05000W 0226 5200N 04000W KT N707CK DDL YQX 020217 F91A,
2020-02-02T02:19:22Z,2020-02-02T02:17:00Z,,,,,,,AFR055,48.2667,-48.9333,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,279,52,,AIREP,ARP AFR055 4816N 04856W 0217 F360 M55 279/52 5000N 04000W 0300 5000N 03000W KT FGSQU QXS YYT 020217 F23A,
2020-02-02T02:18:08Z,2020-02-02T02:17:00Z,,,,,,,DAL14,47.6167,-51.5667,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,276,54,,AIREP,ARP DAL14 4737N05134W 0217 F380 4800N05000W 0225 5000N04000W MS56 276/54 KT N858NW DDL YQX 020217 J32A ,
2020-02-02T02:21:54Z,2020-02-02T02:17:00Z,,,,,,,DAL1,46.9833,-56.0,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,268,114,,AIREP,ARP DAL1 4659N 05600W 0217 F350 M59 268/114 MUSAK 0236 4830N 05000W KT N833MH QXS YJT 020217 F69A,
2020-02-02T02:19:22Z,2020-02-02T02:17:00Z,,,,,,,THY6691,46.2,-39.2,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,307,15,,AIREP,ARP THY6691 4612N 03912W 0217 F340 M47 307/15 4800N 03000W 0302 4900N 02000W KT TCLJO QXT AME 020217 F48A,
2020-02-02T02:37:15Z,2020-02-02T02:17:00Z,,,,,,,CRJ9,39.2649,-84.7258,0,OVC,,,,,,,,,,,,,,,,,,,,,,,,,,6,350,26,,PIREP,CVG UA /OV CVG360015/TM 0217/FLDURGD/TP CRJ9/SK T051 OVC B035/TA 6 / 070/WV 350/26/070/RM SMOOTH,
2020-02-02T02:21:54Z,2020-02-02T02:16:00Z,,,,,,,BE20,54.8253,-127.183,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Urgent PIREP,VR UUA /OV CYYD /TM 0216 /FLDURD /TP BE20 /RM WINDSHR +/- 10KTS RWY15 016 FT AGL ,
2020-02-02T02:20:59Z,2020-02-02T02:16:00Z,,,,,,,UAL958,51.9167,-40.3333,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,296,41,,AIREP,ARP UAL958 5155N 04020W 0216 F350 M54 296/41 5200N 04000W 0218 5158N 03000W KT N677UA DDL XXN 020217 F81A,
2020-02-02T02:19:22Z,2020-02-02T02:16:00Z,,,,,,,UAL19,50.8667,-46.1667,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,274,47,,AIREP,ARP UAL19 5052N 04610W 0216 F330 M55 274/47 5159N 04000W 0244 5159N 03000W KT N67052 DDL XXN 020216 F58A,
2020-02-02T02:19:22Z,2020-02-02T02:16:00Z,,,,,,,CMB166,48.65,-32.05,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,228,46,,AIREP,ARP CMB166 4839N 03203W 0216 F370 M43 228/46 4859N 03000W 0225 4959N 02000W KT N715CK DDL IG1 020216 F06A,
2020-02-02T02:19:22Z,2020-02-02T02:15:00Z,,,,,,,AFL151,57.9667,-25.7833,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,231,47,,AIREP,ARP AFL151 5758N 02547W 0215 F370 M46 231/47 5900N 02000W 0238 ATSIX KT VPBLX QXT EUA 020215 J31A,
2020-02-02T02:19:22Z,2020-02-02T02:15:00Z,,,,,,,FDX9001,56.45,-52.1833,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,271,40,,AIREP,ARP FDX9001 5627N 05211W 0215 F340 M50 271/40 HOIST 0240 5105N 07145W KT N862FD QXT AME 020215 F89A,
2020-02-02T02:15:34Z,2020-02-02T02:15:00Z,,,,,,,EIN104,52.0333,-30.6667,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,242,44,,AIREP,ARP EIN104 5202N03040W 0215 F380 5200N03000W 0218 5300N02000W MS45 242/44 KT EIFNG DDL XXN 020215 J83A ,
2020-02-02T02:19:22Z,2020-02-02T02:15:00Z,,,,,,,AAL100,49.2333,-49.0667,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,274,56,,AIREP,ARP AAL100 4914N 04904W 0215 F360 M56 274/56 5100N 04000W 0257 5100N 03000W KT N726AN DDL YQX 020215 F56A,
2020-02-02T02:15:33Z,2020-02-02T02:15:00Z,,,,,,,UAL999,47.6167,-51.9667,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,285,50,,AIREP,ARP UAL999 4737N05158W 0215 F390 4800N05000W 0224 4959N04000W MS53 285/50 KT N12003 DDL YYT 020215 L60A ,
2020-02-02T02:19:22Z,2020-02-02T02:15:00Z,,,,,,,AAL66,46.65,-34.5333,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,231,35,,AIREP,ARP AAL66 4639N 03432W 0215 F370 M45 231/35 4659N 03000W 0237 4659N 02000W KT N776AN DDL XXN 020215 F65A,
2020-02-02T02:19:22Z,2020-02-02T02:14:00Z,,,,,,,BOX412,63.6,-44.9,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,302,13,,AIREP,ARP BOX412 6336N 04454W 0214 F320 M49 302/13 6300N 05000W 0231 NIFTY KT DAALB DDL KUS 020214 F35A,
2020-02-02T02:19:22Z,2020-02-02T02:14:00Z,,,,,,,BCS974,58.1,-34.1667,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,233,31,,AIREP,ARP BCS974 5806N 03410W 0214 F360 M43 233/31 5800N 04000W 0239 5700N 05000W KT DALMD DDL XXH 020214 J58A,
2020-02-02T02:19:22Z,2020-02-02T02:14:00Z,,,,,,,KLM29E,52.9833,-39.9167,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,260,32,,AIREP,ARP KLM29E 5259N 03955W 0214 F380 M48 260/32 5358N 03000W 0256 5358N 02000W KT PHAKA QXT AME 020214 J96A,
2020-02-02T02:19:22Z,2020-02-02T02:14:00Z,,,,,,,EIN1AW,52.0667,-35.3833,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,246,33,,AIREP,ARP EIN1AW 5204N 03523W 0214 F380 M46 246/33 5158N 03000W 0238 5258N 02000W KT EIEAV DDL XXN 020214 J77A,
2020-02-02T02:19:22Z,2020-02-02T02:14:00Z,,,,,,,UAL30,48.1667,-34.7167,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,226,33,,AIREP,ARP UAL30 4810N 03443W 0214 F360 M43 226/33 4859N 03000W 0237 4959N 02000W KT N76064 DDL XXN 020214 F76A,
2020-02-02T02:24:50Z,2020-02-02T02:14:00Z,,,,,,,SWR17P,45.7333,-46.95,37000,,,,,,,CAT,LGT,,,OCNL,,,,,,,,,,,,,,,,-52,304,58,,AIREP,ARP SWR17P 4544N 04657W 0214 F370 M52 304/058 TB OCNL LGT CAT IC RM A333,
2020-02-02T02:14:50Z,2020-02-02T02:13:00Z,,,,,,,SAS910,54.9833,-35.6833,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,245,33,,AIREP,ARP SAS910 5459N 03541W 0213 F380 M44 245/33 5600N 03000W 0237 5700N 02000W KT LNRKN DDL XXN 020213 J55A,
2020-02-02T02:14:50Z,2020-02-02T02:13:00Z,,,,,,,DAL230,51.2833,-52.8,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,276,45,,AIREP,ARP DAL230 5117N 05248W 0213 F380 M50 276/45 5200N 05000W 0226 5400N 04000W KT N1605 QXS YAY 020213 F99A,
2020-02-02T02:14:02Z,2020-02-02T02:13:00Z,,,,,,,UAL946,47.6,-51.65,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,288,54,,AIREP,ARP UAL946 4736N05139W 0213 F370 4800N05000W 0222 5000N04000W MS55 288/54 KT N646UA DDL YYT 020213 F59A ,
2020-02-02T02:14:24Z,2020-02-02T02:13:00Z,,,,,,,BAW6W,46.9,-54.4167,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,278,58,,AIREP,ARP BAW6W 4654N05425W 0213 F390 NICSO 0225 4757N04959W MS53 278/58 KT GXLEB QXT AME 020214 J43A ,
